sample	chrom	start	end	maxP	lowP	highP	width	status
1	HanXRQChr16	176000000	177000000	0	0	0.02	0.02	P1
1	HanXRQChr16	177000000	178000000	0.21	0.17	0.26	0.09	P1
1	HanXRQChr16	178000000	179000000	0.89	0.83	0.93	0.1	P2
1	HanXRQChr16	179000000	180000000	0.82	0.76	0.87	0.11	P2
1	HanXRQChr16	180000000	181000000	0.74	0.69	0.79	0.1	P2
1	HanXRQChr16	181000000	182000000	0.75	0.68	0.82	0.14	P2
1	HanXRQChr16	182000000	183000000	0.77	0.73	0.81	0.08	P2
1	HanXRQChr16	183000000	184000000	1	0.81	1	0.19	P2
1	HanXRQChr16	184000000	185000000	1	0.99	1	0.01	P2
1	HanXRQChr16	185000000	186000000	1	0.98	1	0.02	P2
1	HanXRQChr16	186000000	187000000	0	0	0.01	0.01	P1
1	HanXRQChr16	187000000	188000000	0	0	0.01	0.01	P1
1	HanXRQChr16	188000000	189000000	0	0	0.04	0.04	P1
1	HanXRQChr17	0	1000000	0.68	0.64	0.72	0.08	P2
1	HanXRQChr17	1000000	2000000	0.82	0.78	0.86	0.08	P2
1	HanXRQChr17	2000000	3000000	0.36	0.32	0.41	0.09	P1
1	HanXRQChr17	3000000	4000000	0.74	0.7	0.79	0.0900000000000001	P2
1	HanXRQChr17	4000000	5000000	0.48	0.43	0.53	0.1	admixed
1	HanXRQChr17	5000000	6000000	0	0	0.04	0.04	P1
1	HanXRQChr17	6000000	7000000	0.97	0.93	0.99	0.0599999999999999	P2
1	HanXRQChr17	7000000	8000000	0.52	0.47	0.57	0.1	admixed
1	HanXRQChr17	8000000	9000000	1	0.95	1	0.05	P2
1	HanXRQChr17	9000000	10000000	0.99	0.94	1	0.0600000000000001	P2
1	HanXRQChr17	10000000	11000000	0.57	0.49	0.66	0.17	admixed
1	HanXRQChr17	11000000	12000000	0	0	0.04	0.04	P1
1	HanXRQChr17	12000000	13000000	0.02	0	0.05	0.05	P1
1	HanXRQChr17	13000000	14000000	0.4	0.35	0.44	0.09	P1
1	HanXRQChr17	14000000	15000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr17	15000000	16000000	0.99	0.86	1	0.14	P2
1	HanXRQChr17	16000000	17000000	0.56	0.52	0.61	0.09	P2
1	HanXRQChr17	17000000	18000000	0.36	0.32	0.4	0.08	P1
1	HanXRQChr17	18000000	19000000	0	0	0.02	0.02	P1
1	HanXRQChr17	19000000	20000000	0	0	0.01	0.01	P1
1	HanXRQChr17	20000000	21000000	0.97	0.95	0.99	0.04	P2
1	HanXRQChr17	21000000	22000000	0.97	0.94	0.99	0.05	P2
1	HanXRQChr17	22000000	23000000	0.17	0.14	0.2	0.06	P1
1	HanXRQChr17	23000000	24000000	0.94	0.88	0.98	0.1	P2
1	HanXRQChr17	24000000	25000000	0.52	0.48	0.57	0.09	admixed
1	HanXRQChr17	25000000	26000000	0.99	0.97	1	0.03	P2
1	HanXRQChr17	26000000	27000000	0.97	0.94	1	0.0600000000000001	P2
1	HanXRQChr17	27000000	28000000	0.99	0.96	1	0.04	P2
1	HanXRQChr17	28000000	29000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr17	29000000	30000000	0.98	0.95	1	0.05	P2
1	HanXRQChr17	30000000	31000000	1	0.93	1	0.07	P2
1	HanXRQChr17	31000000	32000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr17	32000000	33000000	1	0.96	1	0.04	P2
1	HanXRQChr17	33000000	34000000	0.99	0.94	1	0.0600000000000001	P2
1	HanXRQChr17	34000000	35000000	0.94	0.87	0.98	0.11	P2
1	HanXRQChr17	35000000	36000000	0.99	0.96	1	0.04	P2
1	HanXRQChr17	36000000	37000000	0.98	0.93	1	0.07	P2
1	HanXRQChr17	37000000	38000000	0.94	0.9	0.98	0.08	P2
1	HanXRQChr17	38000000	39000000	0.99	0.96	1	0.04	P2
1	HanXRQChr17	39000000	40000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr17	40000000	41000000	0.99	0.93	1	0.07	P2
1	HanXRQChr17	41000000	42000000	0.97	0.93	1	0.07	P2
1	HanXRQChr17	42000000	43000000	1	0.96	1	0.04	P2
1	HanXRQChr17	43000000	44000000	1	0.96	1	0.04	P2
1	HanXRQChr17	44000000	45000000	0.98	0.95	1	0.05	P2
1	HanXRQChr17	45000000	46000000	0.99	0.96	1	0.04	P2
1	HanXRQChr17	46000000	47000000	0.94	0.87	0.98	0.11	P2
1	HanXRQChr17	47000000	48000000	0.99	0.95	1	0.05	P2
1	HanXRQChr17	48000000	49000000	0.97	0.94	0.99	0.05	P2
1	HanXRQChr17	49000000	50000000	1	0.96	1	0.04	P2
1	HanXRQChr17	50000000	51000000	1	0.96	1	0.04	P2
1	HanXRQChr17	51000000	52000000	0.96	0.9	1	0.1	P2
1	HanXRQChr17	52000000	53000000	1	0.97	1	0.03	P2
1	HanXRQChr17	53000000	54000000	0.99	0.95	1	0.05	P2
1	HanXRQChr17	54000000	55000000	1	0.98	1	0.02	P2
1	HanXRQChr17	55000000	56000000	0.99	0.96	1	0.04	P2
1	HanXRQChr17	56000000	57000000	0.93	0.87	0.97	0.1	P2
1	HanXRQChr17	57000000	58000000	0.98	0.93	1	0.07	P2
1	HanXRQChr17	58000000	59000000	0	0	0.01	0.01	P1
1	HanXRQChr17	59000000	60000000	0	0	0.01	0.01	P1
1	HanXRQChr17	60000000	61000000	0	0	0.01	0.01	P1
1	HanXRQChr17	61000000	62000000	0	0	0.01	0.01	P1
1	HanXRQChr17	62000000	63000000	0	0	0.01	0.01	P1
1	HanXRQChr17	63000000	64000000	0.53	0.44	0.62	0.18	admixed
1	HanXRQChr17	64000000	65000000	1	0.98	1	0.02	P2
1	HanXRQChr17	65000000	66000000	0.65	0.59	0.71	0.12	P2
1	HanXRQChr17	66000000	67000000	0	0	0.01	0.01	P1
1	HanXRQChr17	67000000	68000000	0	0	0.01	0.01	P1
1	HanXRQChr17	68000000	69000000	0	0	0.01	0.01	P1
1	HanXRQChr17	69000000	70000000	0	0	0.02	0.02	P1
1	HanXRQChr17	70000000	71000000	0	0	0.05	0.05	P1
1	HanXRQChr17	71000000	72000000	0	0	0.01	0.01	P1
1	HanXRQChr17	72000000	73000000	0	0	0.01	0.01	P1
1	HanXRQChr17	73000000	74000000	0	0	0.01	0.01	P1
1	HanXRQChr17	74000000	75000000	0.71	0.62	0.79	0.17	P2
1	HanXRQChr17	75000000	76000000	1	0.97	1	0.03	P2
1	HanXRQChr17	76000000	77000000	1	0.95	1	0.05	P2
1	HanXRQChr17	77000000	78000000	0.88	0.72	1	0.28	P2
1	HanXRQChr17	78000000	79000000	0.99	0.96	1	0.04	P2
1	HanXRQChr17	79000000	80000000	0.94	0.85	1	0.15	P2
1	HanXRQChr17	80000000	81000000	1	0.92	1	0.08	P2
1	HanXRQChr17	81000000	82000000	0.95	0.88	1	0.12	P2
1	HanXRQChr17	82000000	83000000	1	0.87	1	0.13	P2
1	HanXRQChr17	83000000	84000000	1	0.88	1	0.12	P2
1	HanXRQChr17	84000000	85000000	1	0.95	1	0.05	P2
1	HanXRQChr17	85000000	86000000	0.98	0.92	1	0.08	P2
1	HanXRQChr17	86000000	87000000	1	0.96	1	0.04	P2
1	HanXRQChr17	87000000	88000000	1	0.97	1	0.03	P2
1	HanXRQChr17	88000000	89000000	0.91	0.84	0.97	0.13	P2
1	HanXRQChr17	89000000	90000000	1	0.89	1	0.11	P2
1	HanXRQChr17	90000000	91000000	1	0.83	1	0.17	P2
1	HanXRQChr17	91000000	92000000	0.95	0.89	0.99	0.1	P2
1	HanXRQChr17	92000000	93000000	1	0.96	1	0.04	P2
1	HanXRQChr17	93000000	94000000	1	0.92	1	0.08	P2
1	HanXRQChr17	94000000	95000000	1	0.69	1	0.31	P2
1	HanXRQChr17	95000000	96000000	1	0.97	1	0.03	P2
1	HanXRQChr17	96000000	97000000	1	0.84	1	0.16	P2
1	HanXRQChr17	97000000	98000000	0.98	0.95	0.99	0.04	P2
1	HanXRQChr17	98000000	99000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr17	99000000	100000000	0.97	0.92	1	0.08	P2
1	HanXRQChr17	100000000	101000000	0.01	0	0.05	0.05	P1
1	HanXRQChr17	101000000	102000000	0	0	0.07	0.07	P1
1	HanXRQChr17	102000000	103000000	0	0	0.2	0.2	P1
1	HanXRQChr17	103000000	104000000	0	0	0.02	0.02	P1
1	HanXRQChr17	104000000	105000000	0	0	0.01	0.01	P1
1	HanXRQChr17	105000000	106000000	0	0	0.06	0.06	P1
1	HanXRQChr17	106000000	107000000	0	0	0.02	0.02	P1
1	HanXRQChr17	107000000	108000000	0	0	0.04	0.04	P1
1	HanXRQChr17	108000000	109000000	0	0	0.01	0.01	P1
1	HanXRQChr17	109000000	110000000	0	0	0.03	0.03	P1
1	HanXRQChr17	110000000	111000000	0	0	0.02	0.02	P1
1	HanXRQChr17	111000000	112000000	0	0	0.01	0.01	P1
1	HanXRQChr17	112000000	113000000	0	0	0.01	0.01	P1
1	HanXRQChr17	113000000	114000000	0	0	0.01	0.01	P1
1	HanXRQChr17	114000000	115000000	0	0	0.02	0.02	P1
1	HanXRQChr17	115000000	116000000	0	0	0.04	0.04	P1
1	HanXRQChr17	116000000	117000000	0	0	0.02	0.02	P1
1	HanXRQChr17	117000000	118000000	0	0	0.04	0.04	P1
1	HanXRQChr17	118000000	119000000	0	0	0.34	0.34	P1
1	HanXRQChr17	119000000	120000000	0	0	0.03	0.03	P1
1	HanXRQChr17	120000000	121000000	0	0	0.01	0.01	P1
1	HanXRQChr17	121000000	122000000	0	0	0.13	0.13	P1
1	HanXRQChr17	122000000	123000000	0	0	0.01	0.01	P1
1	HanXRQChr17	123000000	124000000	0	0	0.01	0.01	P1
1	HanXRQChr17	126000000	127000000	0	0	0.13	0.13	P1
1	HanXRQChr17	127000000	128000000	0	0	0.03	0.03	P1
1	HanXRQChr17	128000000	129000000	0	0	0.01	0.01	P1
1	HanXRQChr17	129000000	130000000	0	0	0.01	0.01	P1
1	HanXRQChr17	130000000	131000000	0	0	0.01	0.01	P1
1	HanXRQChr17	131000000	132000000	0	0	0.01	0.01	P1
1	HanXRQChr17	132000000	133000000	0	0	0.01	0.01	P1
1	HanXRQChr17	133000000	134000000	0	0	0.12	0.12	P1
1	HanXRQChr17	134000000	135000000	0	0	0.01	0.01	P1
1	HanXRQChr17	135000000	136000000	0	0	0.01	0.01	P1
1	HanXRQChr17	136000000	137000000	0	0	0.01	0.01	P1
1	HanXRQChr17	137000000	138000000	0	0	0.03	0.03	P1
1	HanXRQChr17	138000000	139000000	0	0	0.01	0.01	P1
1	HanXRQChr17	139000000	140000000	0	0	0.01	0.01	P1
1	HanXRQChr17	140000000	141000000	0	0	0.07	0.07	P1
1	HanXRQChr17	141000000	142000000	0	0	0.02	0.02	P1
1	HanXRQChr17	142000000	143000000	0	0	0.04	0.04	P1
1	HanXRQChr17	143000000	144000000	0	0	0.01	0.01	P1
1	HanXRQChr17	144000000	145000000	0	0	0.01	0.01	P1
1	HanXRQChr17	145000000	146000000	0	0	0.05	0.05	P1
1	HanXRQChr17	146000000	147000000	0	0	0.02	0.02	P1
1	HanXRQChr17	147000000	148000000	0	0	0.03	0.03	P1
1	HanXRQChr17	148000000	149000000	0	0	0.04	0.04	P1
1	HanXRQChr17	149000000	150000000	0	0	0.02	0.02	P1
1	HanXRQChr17	150000000	151000000	0	0	0.04	0.04	P1
1	HanXRQChr17	151000000	152000000	0	0	0.01	0.01	P1
1	HanXRQChr17	152000000	153000000	0	0	0.03	0.03	P1
1	HanXRQChr17	153000000	154000000	0	0	0.01	0.01	P1
1	HanXRQChr17	154000000	155000000	0	0	0.01	0.01	P1
1	HanXRQChr17	155000000	156000000	0	0	0.05	0.05	P1
1	HanXRQChr17	156000000	157000000	0	0	0.15	0.15	P1
1	HanXRQChr17	157000000	158000000	0.99	0.96	1	0.04	P2
1	HanXRQChr17	158000000	159000000	1	0.96	1	0.04	P2
1	HanXRQChr17	159000000	160000000	0.95	0.89	0.99	0.1	P2
1	HanXRQChr17	160000000	161000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr17	161000000	162000000	0.91	0.77	1	0.23	P2
1	HanXRQChr17	162000000	163000000	0.97	0.89	1	0.11	P2
1	HanXRQChr17	163000000	164000000	0.99	0.93	1	0.07	P2
1	HanXRQChr17	164000000	165000000	0.93	0.87	0.99	0.12	P2
1	HanXRQChr17	165000000	166000000	0.95	0.88	0.99	0.11	P2
1	HanXRQChr17	166000000	167000000	0.97	0.94	0.99	0.05	P2
1	HanXRQChr17	167000000	168000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr17	168000000	169000000	0.98	0.9	1	0.1	P2
1	HanXRQChr17	169000000	170000000	1	0.97	1	0.03	P2
1	HanXRQChr17	170000000	171000000	0.9	0.84	0.94	0.1	P2
1	HanXRQChr17	171000000	172000000	0.99	0.95	1	0.05	P2
1	HanXRQChr17	172000000	173000000	0.99	0.93	1	0.07	P2
1	HanXRQChr17	173000000	174000000	0	0	0.05	0.05	P1
1	HanXRQChr17	174000000	175000000	0	0	0.01	0.01	P1
1	HanXRQChr17	175000000	176000000	0	0	0.03	0.03	P1
1	HanXRQChr17	176000000	177000000	0	0	0.05	0.05	P1
1	HanXRQChr17	177000000	178000000	0	0	0.02	0.02	P1
1	HanXRQChr17	178000000	179000000	0	0	0.04	0.04	P1
1	HanXRQChr17	179000000	180000000	0	0	0.06	0.06	P1
1	HanXRQChr17	180000000	181000000	0	0	0.01	0.01	P1
1	HanXRQChr17	181000000	182000000	0	0	0.01	0.01	P1
1	HanXRQChr17	182000000	183000000	0	0	0.04	0.04	P1
1	HanXRQChr17	184000000	185000000	0.01	0	0.04	0.04	P1
1	HanXRQChr17	185000000	186000000	0	0	0.01	0.01	P1
1	HanXRQChr17	186000000	187000000	0	0	0.12	0.12	P1
1	HanXRQChr17	188000000	189000000	0	0	0.14	0.14	P1
1	HanXRQChr17	189000000	190000000	0	0	0.01	0.01	P1
1	HanXRQChr17	190000000	191000000	0	0	0.02	0.02	P1
1	HanXRQChr17	191000000	192000000	0	0	0.01	0.01	P1
1	HanXRQChr17	193000000	194000000	0	0	0.02	0.02	P1
1	HanXRQChr17	194000000	195000000	0	0	0.01	0.01	P1
1	HanXRQChr17	195000000	196000000	0	0	0.01	0.01	P1
1	HanXRQChr17	196000000	197000000	0	0	0.04	0.04	P1
1	HanXRQChr17	197000000	198000000	1	0.97	1	0.03	P2
1	HanXRQChr17	198000000	199000000	0.84	0.7	0.94	0.24	P2
1	HanXRQChr17	199000000	200000000	1	0.93	1	0.07	P2
1	HanXRQChr17	200000000	201000000	0.96	0.91	1	0.09	P2
1	HanXRQChr17	201000000	202000000	0.51	0.39	0.62	0.23	admixed
1	HanXRQChr17	202000000	203000000	0.96	0.88	1	0.12	P2
1	HanXRQChr17	203000000	204000000	0.98	0.93	1	0.07	P2
1	HanXRQChr17	204000000	205000000	0.93	0.86	0.98	0.12	P2
1	HanXRQChr17	205000000	206000000	0.97	0.9	1	0.1	P2
1	HanXRQChr17	206000000	207000000	0.28	0.21	0.34	0.13	P1
1	HanXRQChr17	207000000	208000000	0.34	0.27	0.42	0.15	P1
1	HanXRQChr17	208000000	209000000	0.9	0.81	0.96	0.15	P2
1	HanXRQChr17	209000000	210000000	0	0	0.01	0.01	P1
1	HanXRQChr17	210000000	211000000	0	0	0.01	0.01	P1
1	HanXRQChr17	211000000	212000000	0.99	0.93	1	0.07	P2
1	HanXRQChr17	212000000	213000000	0.96	0.93	0.98	0.0499999999999999	P2
